,Name,Rating,Review Count,Price,Address
335,Lil Wagner's,3.5,3,,"4520 Poplar Level Rd, Derby City Gaming Hotel, Louisville, KY 40213"
336,Parlour,4.0,303,$$,"131 W Chestnut St, Jeffersonville, IN 47130"
337,Main Eatery,4.5,82,$,"643 W Main St, Louisville, KY 40202"
338,Boombozz Taphouse,4.0,202,$$,"1448 Bardstown Rd, Louisville, KY 40204"
339,Ovrdrive,4.5,44,,"112 W Jefferson St, Louisville, KY 40202"
340,Wild Burger,4.0,3,,"1100 Trevilian Way, Louisville, KY 40213"
341,The Café,4.0,510,$$,"731 Brent St, Ste 102, Louisville, KY 40204"
342,Papucho's,5.0,3,,"246 Spring St, G, Jeffersonville, IN 47130"
343,Stevens Deli,4.0,130,$,"1114 Bardstown Rd, Louisville, KY 40204"
344,Louisville Thoroughbred Society,5.0,4,,"209 E Main St, Ste 200, Louisville, KY 40202"
345,Danny Mac's Pizza,4.5,179,$$,"1860 Mellwood Ave, Louisville, KY 40206"
346,Taco Luchador,4.0,265,$$,"112 Meridian Ave, Louisville, KY 40207"
347,Common Table,5.0,1,,"2234 W Market St, Louisville, KY 40212"
348,Porcini,4.0,183,$$$,"2730 Frankfort Ave, Louisville, KY 40206"
349,Craft House Pizza - Preston Hwy,3.5,30,,"4041 Preston Hwy, Louisville, KY 40213"
350,Pho Phi,3.5,141,$$,"4600 Shelbyville Rd, Louisville, KY 40207"
351,Gourmet Provisions,4.5,57,,"9407 Westport Rd, Louisville, KY 40241"
352,Tikka House,4.0,179,$$,"3930 Chenoweth Square, Louisville, KY 40207"
353,Taziki's Mediterranean Cafe - St. Matthews,4.5,89,$$,"106 Fairfax Ave, Louisville, KY 40207"
354,El Taco Loco,5.0,55,$,"5622 Preston Hwy, Louisville, KY 40219"
355,Los Aztecas Mexican Restaurant ,4.0,63,$$,"445 E Market St, Ste 110, Louisville, KY 40202"
356,Bearno's Little Sicily,4.0,53,$$,"2900 Taylorsville Rd, Louisville, KY 40205"
357,Tuscany Italian Restaurant,3.5,129,$$,"165 Outer Lp, Ste 118-119, Louisville, KY 40214"
358,Black Jockey’s Lounge,3.5,53,$$,"630 S 4th St, Louisville, KY 40202"
359,Chez Seneba African Restaurant,4.0,16,$$,"5019 Poplar Level Rd, Louisville, KY 40219"
360,Milantoni Italian Restaurant,3.5,353,$$,"1600 S Hurstbourne Pkwy, Louisville, KY 40220"
361,Ada’s Kitchen,4.5,23,$,"214 W Broadway, Louisville, KY 40202"
362,Bluegrass Brewing Company,3.5,382,$$,"300 W Main St, Louisville, KY 40202"
363,Hot Dog Engine 502,0.0,0,,"1125 Bardstown Rd, Louisville, KY 40204"
364,Yummi Yummi Sushi Restaurant,4.0,19,,"7131 Southside Dr, Louisville, KY 40214"
365,Little Angels Burger & Wings,0.0,0,,"9015 Galene Dr, Louisville, KY 40299"
366,The Seafood Lady,3.0,102,,"3201 Fern Valley Rd, Ste 113, Louisville, KY 40213"
367,Fry Daddy’s,3.5,26,,"1991 Brownsboro Rd, Louisville, KY 40206"
368,World of Beer,3.5,245,$$,"9850 Von Allmen Ct, Ste 108, Louisville, KY 40241"
369,The Raven Irish Pub,3.5,154,$$,"3900 Shelbyville Rd, St Matthews, KY 40207"
370,"H.M. Franks, an O'Shea's Pub",4.5,115,$$,"355 Spring St, Jeffersonville, IN 47130"
371,Asahi,4.0,132,$$,"3701 Lexington Rd, Louisville, KY 40207"
372,Check's Cafe,4.0,202,$,"1101 E Burnett Ave, Louisville, KY 40217"
373,Little Greek,4.0,284,$,"4600 Shelbyville Rd, Ste 402, Louisville, KY 40207"
374,Clean Eatz,4.5,24,,"3565 Springhurst Blvd, Louisville, KY 40241"
375,Eggholic - Louisville ,4.5,31,,"1947 S Hurstbourne Pkwy, Louisville, KY 40299"
376,Oriental Star,4.0,26,$,"4212 Bishop Ln, Louisville, KY 40218"
377,Heart & Soy,4.5,237,$$,"1216 Bardstown Rd, Louisville, KY 40204"
378,Highlands Tap Room Grill,4.0,158,$$,"1058 Bardstown Rd, Louisville, KY 40204"
379,Chicken Salad Chick,0.0,0,,"7706 Bardstown Rd, Ste 101, Louisville, KY 40291"
380,Storming Crab,3.0,54,,"4809 Outer Lp, Louisville, KY 40219"
381,El Caporal,4.5,71,$,"2209 Meadow Dr, Louisville, KY 40218"
382,Arno Pizza,4.5,37,$,"3933 Bardstown Rd, Louisville, KY 40218"
383,Ramsi's Cafe On The World,4.0,661,$$,"1293 Bardstown Rd, Louisville, KY 40204"
384,J. Alexander's,4.0,231,$$,"102 Oxmoor Ct, Louisville, KY 40222"
385,Double Dragon,4.0,95,$,"1255 Goss Ave, Louisville, KY 40217"
386,Bandido Taqueria Mexicana,4.5,391,$$,"423 University Blvd, Louisville, KY 40217"
387,J. Graham's Cafe,4.5,225,$$,"335 W Broadway, Louisville, KY 40202"
388,Koreana Restaurant III,4.0,160,$$,"5009 Preston Hwy, Louisville, KY 40213"
389,Mexa Tacos,4.0,183,$,"3701 Lexington Rd, Ste 1, Louisville, KY 40207"
390,Daisuki Sushi,4.5,32,,"1001 Logan St, Louisville, KY 40204"
391,Bistro 634,4.5,6,$$,"234 E Gray St, Ste 162, Louisville, KY 40202"
392,Guy Fieri's Flavortown Kitchen,2.5,3,,"2051 S Hurstbourne Pkwy, Louisville, KY 40220"
393,VeganVille,5.0,1,,"Louisville, KY 40205"
394,Tandoori Fusion,4.0,235,$$,"4600 Chamberlain Ln, Louisville, KY 40241"
395,Green District Salads - Highlands,4.5,65,$$,"1449 Bardstown Rd, Louisville, KY 40204"
396,Silly Axe Cafe,4.5,94,$$,"1001 Logan St, Louisville, KY 40205"
397,Jimmy's On the River,0.0,0,,"101 E Riverside Dr, Jeffersonville, IN 47130"
398,The Irish Rover,4.0,364,$$,"2319 Frankfort Ave, Louisville, KY 40206"
399,Rubbies Barbeque & Brew,4.0,137,$$,"6905 Southside Dr, Louisville, KY 40214"
400,Home Cuisine,4.5,20,$$,"309 Wallace Ave, Louisville, KY 40207"
401,Soul Food Dining,4.0,5,,"4900 Poplar Level Rd, Louisville, KY 40219"
402,Varanese,4.0,282,$$$,"2106 Frankfort Ave, Louisville, KY 40206"
403,Sakura Blue,4.0,174,$$,"4600 Shelbyville Rd, Louisville, KY 40207"
404,Crave Cafe and Catering,4.5,71,$,"2250 Frankfort Ave, Louisville, KY 40206"
405,Carali's Rotisserie Chicken,4.5,42,$$,"642 Baxter Ave, Ste 102-B, Louisville, KY 40204"
406,Mark's Feed Store,4.0,422,$$,"1514 Bardstown Rd, Louisville, KY 40205"
407,Mission BBQ,4.5,244,$$,"4607 Shelbyville Rd, Saint Matthews, KY 40207"
408,Texas Roadhouse,3.0,2,,"6060 Dutchmans Ln, Louisville, KY 40205"
409,Lotsa Pasta,4.5,124,$,"3717 Lexington Rd, Louisville, KY 40207"
410,Cold Smoke Bagels,4.5,46,$,"1001 Logan St, Logan Street Market, Louisville, KY 40204"
411,Drake's,3.5,185,$$,"3939 Shelbyville Rd, Ste 101, Louisville, KY 40207"
412,Jet's Pizza,4.0,61,$$,"2500 Bardstown Rd, Louisville, KY 40205"
413,Sweet Peaches,4.5,16,$,"1800 W Muhammed Ali Blvd, Louisville, KY 40203"
414,Abol Cafe,4.5,39,,"102 1/2 Cannons Ln, Louisville, KY 40206"
415,Sanag,4.5,3,,"5312 S 3rd St, Louisville, KY 40214"
416,Soupy's,4.5,76,$,"3027 Hunsinger Ln, Louisville, KY 40220"
417,La Guanaquita,4.5,44,$,"4231 Taylor Blvd, Louisville, KY 40215"
418,Cheddar's Scratch Kitchen,3.0,166,$$,"3521 Outer Lp, Louisville, KY 40219"
419,First Watch,4.0,185,$$,"960 Breckinridge Ln, Louisville, KY 40207"
420,WW Cousins Restaurant,3.5,197,$$,"900 Dupont Rd, Louisville, KY 40207"
421,Osaka Sushi & Japanese Cusine,4.0,222,$$,"2039 Frankfort Ave, Louisville, KY 40206"
422,WackyNachos,5.0,3,,"2602 Charlestown Rd, New Albany, IN 47150"
423,Karem's Grill and Pub,4.0,66,$,"9424 Norton Commons Blvd, Prospect, KY 40059"
424,Alfurat,4.0,7,$,"7319 St Andrews Church Rd, Louisville, KY 40214"
425,Asian Wok,4.0,92,$,"2235 Frankfort Ave, Louisville, KY 40206"
426,Carali's Rotisserie Chicken,4.5,24,,"5439 New Cut Rd, Louisville, KY 40214"
427,The House of Tortilla and snacks,5.0,1,,"5211 Preston Hwy, Louisville, KY 40213"
428,Cafe Aroma,4.5,35,$,"2020 Brownsboro Rd, Louisville, KY 40206"
429,Week-end Burgers,4.5,36,,"5600 National Turnpike, Louisville, KY 40214"
430,Derby City Cafe,5.0,2,,"3819 Bardstown Rd, Louisville, KY 40218"
431,Wick's Pizza - Louisville,3.5,70,$$,"3348 Hikes Ln, Louisville, KY 40220"
432,El Molcajete,4.5,242,$,"2932 S 4th St, Louisville, KY 40208"
433,Cravings Ala Carte,4.0,24,$,"101 S 5th St, Ste Ll100, National City Tower, Louisville, KY 40202"
434,Shiraz Mediterranean Grill,4.0,162,$$,"3501 Poplar Level Rd, Louisville, KY 40213"
435,8UP Elevated Drinkery & Kitchen,3.0,487,$$,"350 W Chestnut St, Louisville, KY 40202"
436,Virtue,4.0,17,,"1971 Brownsboro Rd, Louisville, KY 40206"
437,Limestone Bay Club,4.0,5,$$,"5801 River Rd, Prospect, KY 40059"
438,Please & Thank You - Mark,4.5,547,$,"800 E Market St, Louisville, KY 40206"
439,Bourbons Bistro,4.5,287,$$$,"2255 Frankfort Ave, Louisville, KY 40206"
440,Hi-Five Doughnuts,4.5,274,$,"1011 E Main St, Louisville, KY 40206"
441,V-Grits,4.5,280,$$,"1001 Logan St, Ste 123, Louisville, KY 40204"
442,Coals Artisan Pizza,4.0,236,$$,"3730 Frankfort Ave, Louisville, KY 40207"
443,Vincenzo's,3.5,301,$$$,"150 S 5th St, Louisville, KY 40202"
444,Derby Cafe,3.5,35,$$,"704 Central Ave, Kentucky Derby Museum, Louisville, KY 40208"
445,Number 15,3.5,22,,"121 W Main St, Louisville, KY 40202"
446,Malone’s,0.0,0,,"4055 Summit Plaza Dr, Paddock Shops, Louisville, KY 40241"
447,Tumbleweed TexMex Grill & Margarita Bar,3.0,65,$$,"3602 Bardstown Rd, Louisville, KY 40218"
448,Old Seelbach Bar,3.5,116,$$,"500 S 4th St, Louisville, KY 40202"
449,El Nopal,3.0,58,$$,"3010 Bardstown Rd, Louisville, KY 40205"
450,Waldo’s Chicken and Beer,0.0,0,,"10700 Meeting St, Prospect, KY 40059"
451,Magic Dinner & Bourbon,5.0,1,,"Louisville, KY 40204"
452,Brian's Deli,4.5,14,$,"531 S 4th St, Louisville, KY 40202"
453,NWCH Bistro,4.0,1,,"4001 Dutchmans Ln, Saint Matthews, KY 40207"
454,Summa Dis Summa Dat And More,4.0,2,,"2536 W Jefferson St, Louisville, KY 40212"
455,City Barbeque,4.0,365,$$,"9429 Viking Center Dr, Louisville, KY 40222"
456,Napa River Grill,4.0,210,$$,"1211 Herr Ln, Louisville, KY 40222"
457,Ollie's Trolley,4.0,113,$,"978 S 3rd St, Louisville, KY 40203"
458,Farm to Fork Cafe,4.0,5,,"2425 Portland Ave, Louisville, KY 40212"
459,Derby Dinner Playhouse,4.5,106,$$$,"525 Marriott Dr, Clarksville, IN 47129"
460,I Love Tacos,4.0,166,,"9909 Taylorsville Rd, Louisville, KY 40299"
461,MozzaPi,3.5,13,,"1020 E Washington St, Louisville, KY 40206"
462,LaRosa's Pizza Louisville - Springhurst,3.5,37,,"10641 Fischer Park Dr, Louisville, KY 40241"
463,Highlands Bar & Grill,5.0,1,,"2280 Bardstown Rd, Louisville, KY 40205"
464,Sicilian Pizza & Pasta,3.5,289,$$,"627 S 4th St, Louisville, KY 40202"
465,China 1,3.5,19,$,"3614 Buechel Bypass, Louisville, KY 40218"
466,Walker's Exchange,3.0,81,$$,"140 N 4th St, Fl 2, The Galt House Hotel, Louisville, KY 40202"
467,Mellwood Tavern,4.0,29,$,"1801 Brownsboro Rd, Louisville, KY 40206"
468,Garrison World Famous Southern BBQ,3.5,5,,"1125 Bardstown Rd, Louisville, KY 40204"
469,La Bonita Tienda Mexicana,4.0,16,,"1999 Brownsboro Rd, Louisville, KY 40206"
470,Za's Pizza Pub,3.5,113,$$,"1573 Bardstown Rd, Louisville, KY 40205"
471,Asian Pot,4.0,73,$,"2801 Packerland Way, Ste 100, Louisville, KY 40213"
472,Oriental House,4.0,304,$$,"4302 Shelbyville Rd, Louisville, KY 40207"
473,Motoring Gastro,4.0,2,$$,"Louisville, KY 40231"
474,La Cocina De Mama,4.5,185,$$,"2809 N Hurstbourne Pkwy, Louisville, KY 40223"
475,Carali's Rotisserie Chicken,4.5,274,$,"9148 Taylorsville Rd, Louisville, KY 40299"
476,Brasserie Provence,4.5,225,$$,"150 N Hurstbourne Pkwy, Louisville, KY 40222"
477,A Chau Restaurant,4.5,113,$,"5103 South 3rd St, Louisville, KY 40214"
478,Taco N' Madres Reload,5.0,6,,"2840 Goose Creek Rd, Louisville, KY 40242"
479,Corner Flavors of Kentucky,3.5,66,$$,"102 W Main St, Louisville, KY 40202"
480,Green District Salads - St. Matthews,4.0,137,$$,"3939 Shelbyville Rd, Louisville, KY 40207"
481,Goodfellas Pizzeria - Baxter Ave.,3.5,96,,"642 Baxter Ave, Unit 102, Louisville, KY 40204"
482,Falafel Oasis,4.0,48,,"226 W Broadway, Louisville, KY 40202"
483,El Molcajete,4.0,50,$,"8106 Preston Hwy, Louisville, KY 40219"
484,Chuy's,4.0,394,$$,"104 Oxmoor Ct, Louisville, KY 40222"
485,Riverside Lounge and Cafe,5.0,1,,"700 W Riverside Dr, Jeffersonville, IN 47130"
486,The Indignant Platypus,5.0,2,,"619 Baxter Ave, Louisville, KY 40204"
487,DaLat's Gateaux and Cafe,4.5,68,$,"6915 Southside Dr, Louisville, KY 40214"
488,Coconut Beach Tacos & Cerveza,4.0,87,$,"2787 S Floyd St, Louisville, KY 40209"
489,Gigi's Cafe,0.0,0,,"4700 S 3rd St, Louisville, KY 40214"
490,Kate's Deli,4.5,2,,"6400 Dutchmans Pkwy, Ste 25, Louisville, KY 40205"
491,Big Ben's D & M BBQ,4.5,62,$,"600 Quartermaster Ct, The Depot, Jeffersonville, IN 47130"
492,Highland Morning - St. Matthews,3.5,197,$$,"111 Saint Matthews Ave, Louisville, KY 40207"
493,Back Deck BBQ,4.5,98,$$,"801 W Kenwood Dr, Louisville, KY 40214"
494,Twig And Leaf,3.5,129,$,"2122 Bardstown Rd, Louisville, KY 40205"
495,PassTime Fish House,4.0,166,$$,"10801 Locust Rd, Louisville, KY 40299"
496,The Fish house &Grill,4.0,5,,"2124 W Broadway, Louisville, KY 40211"
497,Roots,4.5,182,$$,"1216 Bardstown Rd, Louisville, KY 40204"
498,Poppe Cafe,4.5,3,,"Louisville, KY 40220"
499,Hilltop Tavern,4.0,180,$,"1800 Frankfort Ave, Louisville, KY 40206"
500,Vallarta Mexican Seafood & Grill,4.5,45,$$,"9874 Linn Station Rd, Louisville, KY 40223"
501,Con Huevos,4.5,311,$$,"4938 US Hwy 42, Louisville, KY 40222"
502,Longshot Lobsta,4.0,42,$$,"Louisville, KY 40202"
503,Twinspire Pizza,4.5,11,,"8023 Catherine Ln, Ste 102, Louisville, KY 40222"
504,The Yellow Cactus,4.0,34,,"9111 Galene Dr, Louisville, KY 40299"
505,Black Olive Italian Grill,2.5,28,,"2745 Crittenden Dr, Louisville, KY 40209"
506,Felipe Mexican Restaurant,4.0,22,,"4000 Dutchmans Ln, Louisville, KY 40207"
507,Ramiro's Cantina Express,4.0,61,$$,"253 Spring St, Jeffersonville, IN 47130"
508,Duck Donuts,4.0,76,,"4600 Shelbyville Rd, Ste 634, Louisville, KY 40207"
509,Bonefish Grill,4.0,242,$$,"657 S Hurstbourne Pkwy, Louisville, KY 40222"
510,J  Gumbo's - Highlands,4.0,45,$,"1616 Grinstead Dr, Louisville, KY 40204"
511,Chili's,2.5,55,$$,"3623 Bardstown Rd, Louisville, KY 40218"
512,Drake's,3.5,264,$$,"3921 Summit Plz Dr, Louisville, KY 40241"
513,Sake Blue Japanese Bistro,4.0,392,$$,"9326 Cedar Center Way, Louisville, KY 40291"
514,River Road BBQ,4.0,167,$$,"3017 River Rd, Louisville, KY 40207"
515,Scene at The Center,3.5,21,$$,"501 West Main St, Louisville, KY 40202"
516,Joe's Older Than Dirt,3.5,132,$$,"8131 New La Grange Rd, Louisville, KY 40222"
517,Addis Bar & Grill,4.0,124,$$,"109 S 4th St, Louisville, KY 40202"
518,The English Grill,4.5,89,$$$,"335 W Broadway, The Brown Hotel, Louisville, KY 40202"
519,DiFabio's Casapela,4.0,183,$$,"2311 Frankfort Ave, Louisville, KY 40206"
520,Addis Ababa,5.0,21,$$,"4750 Bardstown Rd, Louisville, KY 40218"
521,Del Frisco's,3.5,127,$$$,"101 Whittington Pkwy, Louisville, KY 40222"
522,Made by Mae,5.0,2,,"325 W Cardinal Blvd, Louisville, KY 40208"
523,Red Lobster,3.0,103,$$,"986 Breckenridge Ln, Saint Matthews, KY 40207"
524,BoomBozz Pizza,4.0,13,,"1890 S Hurstbourne Pkwy, Louisville, KY 40220"
525,Eggs Over Frankfort,3.5,195,$,"2712 Frankfort Ave, Louisville, KY 40206"
526,Stoney River,4.0,330,$$$,"3900 Summit Plaza Dr, Louisville, KY 40241"
527,Town A Neighborhood Pub,3.5,7,,"415 Spring St, Jeffersonville, IN 47130"
528,Bunz Burgerz,4.0,223,$,"712 Brent St, Louisville, KY 40204"
529,Big Momma's Soul Kitchen,4.0,53,$,"1213 S 28th St, Louisville, KY 40211"
530,CoreLife Eatery,4.5,84,$$,"9365 Viking Center Dr, Louisville, KY 40222"
531,McAlister's Deli,3.5,71,$$,"980 Breckenridge Ln, Louisville, KY 40207"
532,O Dollys,3.5,14,,"7800 3rd Street Rd, Louisville, KY 40214"
533,Cluckers,3.5,135,$$,"100 W Riverside Dr, Jeffersonville, IN 47130"
534,Kingfish,2.5,165,$$,"601 W Riverside Dr, Jeffersonville, IN 47130"
535,Kingfish Restaurant,2.0,233,$$,"3021 River Rd, Louisville, KY 40207"
536,Payne Street Bake House,4.0,132,$,"225 S Spring St, Louisville, KY 40206"
537,MrBeast Burger,2.0,20,,"Louisville, KY 40222"
538,Tim Page's Corner Store,4.5,18,,"2922 Taylor Blvd, Louisville, KY 40208"
539,Adrienne & Co Bakery Cafe,4.0,226,$,"129 W Court Ave, Jeffersonville, IN 47130"
540,Mac's @ Milewide,4.0,20,,"636 Barret Ave, Louisville, KY 40204"
541,Mojito Tapas Restaurant,4.5,417,$$,"2231 Holiday Manor Ctr, Louisville, KY 40222"
542,Brownie’s The Shed Grille & Bar,3.5,109,$$,"9900 Linn Station Rd, Louisville, KY 40223"
543,Asiana Sushi,5.0,38,,"6435 Bardstown Rd, Louisville, KY 40291"
544,Juno Japanese Restaurant - Westport,4.5,30,,"4110 Hampton Lake Way, Louisville, KY 40241"
545,Moya's American Kitchen,3.5,68,,"10000 Linn Station Rd, Louisville, KY 40223"
546,DiOrio's Pizza & Pub,3.5,135,$$,"310 Wallace Ave, Louisville, KY 40207"
547,The Cheesecake Factory,3.5,436,$$,"5000 Shelbyville Rd, Louisville, KY 40207"
548,Burger Boy Diner,3.5,292,$,"1450 S Brook St, Louisville, KY 40208"
549,Chicago Jerk Tacos,4.5,3,,"227 S 30th St, Louisville, KY 40212"
550,Ruth's Chris Steak House,3.5,291,$$$$,"6100 Dutchmans Ln Kaden Tower, Fl 16, Louisville, KY 40205"
551,Suburban Fish Fry,4.5,35,$,"3901 S 3rd St, Louisville, KY 40214"
552,Tropical Smoothie Cafe,5.0,1,,"4024 Shelbyville Rd, Louisville, KY 40207"
553,J. Gumbo's,4.0,84,$,"2109 Frankfort Ave, Louisville, KY 40206"
554,Kabuki Hibachi & Ramen,4.0,37,,"2784 Meijer Rd, Jeffersonville, IN 47130"
555,Fresco Tea Bar,4.5,40,$,"223 Pearl St, Jeffersonville, IN 47130"
556,Ditto's Grill,3.5,219,$$,"1114 Bardstown Rd, Louisville, KY 40204"
557,Franco's Restaurant and Catering,4.0,71,$$,"3300 Dixie Hwy, Louisville, KY 40216"
558,Charr'd Bourbon Kitchen & Lounge,3.5,90,$$,"1903 Embassy Square Blvd, Louisville, KY 40299"
559,Wild Eggs,4.5,308,$$,"1311 Herr Ln, Graymoor-Devondale, KY 40222"
560,Seafood Heaven,4.5,2,,"600 E Broadway, Louisville, KY 40202"
561,El Nopal Mexican Cuisine,4.5,10,,"2745 Crittenden Dr, Louisville, KY 40209"
562,Lucretia's Kitchen,4.0,43,$$,"1812 W Muhammad Ali Blvd, Louisville, KY 40203"
563,Krazy Daves,4.0,9,$,"2817 Del Rio Pl, Louisville, KY 40220"
564,Martin's Bar-B-Que Joint,4.0,370,$$,"3408 Indian Lake Dr, Louisville, KY 40241"
565,BJ's Restaurant & Brewhouse,3.5,329,$$,"7900 Shelbyville Rd, Louisville, KY 40222"
566,Mark's Slab House,3.5,4,,"4912 Preston Hwy, Louisville, KY 40213"
567,Impellizzeri's Pizza,4.0,214,$$,"1381 Bardstown Rd, Louisville, KY 40204"
568,The Back Door,4.0,248,$$,"1250 Bardstown Rd, Louisville, KY 40204"
569,Wild Eggs,4.0,28,$$,"9010 Taylorsville Rd, Jeffersontown, KY 40299"
570,Freddy's Frozen Custard & Steakburgers,2.0,2,,"6209 Bardstown Rd, Louisville, KY 40291"
571,Wagner's Pharmacy,3.5,179,$,"3113 S 4th St, Louisville, KY 40214"
572,Kentucky Smoked BBQ,5.0,6,$,"4100 Shelbyville Rd, Beargrass Christian Church, Louisville, KY 40207"
573,Kashmir,3.5,262,$$,"1277 Bardstown Rd, Louisville, KY 40204"
574,Wing Zone,3.5,12,,"3505 Poplar Level Rd, Louisville, KY 40213"
575,New View Bar & Grill,4.5,13,$,"7601 Outer Lp, Louisville, KY 40228"
576,Jaggers,4.0,20,$$,"10690 Westport Rd, Louisville, KY 40241"
577,Sam's Gyros,4.5,79,$,"3123 S 2nd St, Louisville, KY 40208"
578,Pearly's Seafood,0.0,0,,"6301 Upper River Rd, Harrods Creek, KY 40027"
579,Equus and Jack's Lounge,4.0,111,$$,"122 Sears Ave, Louisville, KY 40207"
580,Molly Malone's Irish Pub & Restaurant,3.5,162,$$,"933 Baxter Ave, Louisville, KY 40204"
581,Levee at the River House,3.5,62,$$,"3015 River Rd, Louisville, KY 40207"
582,FDKY,4.0,129,$,"9606 Taylorsville Rd, Louisville, KY 40299"
583,Chinese Chef,4.5,18,$,"2619 S 4th St, Louisville, KY 40208"
584,Full Arepa KY,5.0,10,,"1001 Logan St, Louisville, KY 40204"
585,Abyssinia Authentic Ethiopian Cuisine Restaurant & Bar,4.5,172,$$,"554 S 5th St, Louisville, KY 40203"
586,Orleans Authentic Cajun Cuisine,0.0,0,,"1812 W Muhammad Ali Blvd, Louisville, KY 40203"
587,Bud's Tavern,4.0,28,,"9119 Galene Dr, Louisville, KY 40299"
588,Bandido Taqueria Mexicana,4.5,31,$$,"2901 Goose Creek Rd, Louisville, KY 40241"
589,Roosters,3.5,105,$$,"7405 Preston Hwy, Louisville, KY 40219"
590,Senor Pupusas,4.5,13,,"8118 Preston Hwy, Louisville, KY 40219"
591,Taquero Mucho,4.5,19,,"5700 Outer Lp, Louisville, KY 40219"
592,MrBeast Burger,2.5,8,,"Louisville, KY 40220"
593,The Joy Luck,3.5,168,$$,"9850 Von Allmen Ct, Ste 101, Louisville, KY 40241"
594,Con Huevos Craves,3.5,33,,"210 W Liberty St, Louisville, KY 40202"
595,Frida’s Alchemy,4.5,20,$$,"7900 Shelbyville Rd, Louisville, KY 40222"
596,Dixie Oriental Food & Gifts Market,4.5,22,$,"3900 Bardstown Rd, Louisville, KY 40218"
597,Bristol Bar & Grille,3.5,209,$$,"1321 Bardstown Rd, Louisville, KY 40204"
598,Sushi and Boba Tea House,5.0,3,,"332 W Market St, Jeffersonville, IN 47130"
599,Moby Dick Bashford Manor,3.0,18,$,"3613 Bardstown Rd, Louisville, KY 40218"
600,Flanagan's Ale House,3.5,186,$$,"934 Baxter Ave, Louisville, KY 40204"
601,The Old Spaghetti Factory,3.0,454,$$,"235 W Market St, Louisville, KY 40202"
602,Dakshin South Indian Restaurant,4.0,271,$$,"4742 Bardstown Rd, Louisville, KY 40218"
603,Jojo Gyros 2,5.0,10,,"7900 Shelbyville Rd, Louisville, KY 40222"
604,Morton's The Steakhouse,3.5,166,$$$$,"626 W Main, Louisville, KY 40202"
605,Corner Cafe,4.0,67,$$,"9307 New La Grange Rd, Louisville, KY 40242"
606,Star Sushi,4.5,111,$$,"3015 E 10th St, Jeffersonville, IN 47130"
607,Swampwater Jack's,4.0,1,,"937 Phillips Ln, Louisville, KY 40209"
608,Manhattan Grill,4.0,63,$,"429 W Muhammad Ali Blvd, Louisville, KY 40202"
609,Inkredible's,5.0,2,,"1506 Dixie Hwy, Louisville, KY 40210"
610,Roof Top Grill,3.5,29,$,"414 W Oak St, Louisville, KY 40203"
611,The Grape Leaf,4.0,213,$$,"2217 Frankfort Ave, Louisville, KY 40206"
612,Wiltshire Bakery & Cafe,4.5,136,$,"901 Barrett Ave, Louisville, KY 40204"
613,Finnegan’s Playhouse,0.0,0,,"601 W Broadway, Louisville, KY 40202"
614,Manhattan Deli,3.5,2,$,"200 S 7th St, Ste 170, Louisville, KY 40202"
615,Cafe Thuy Van,4.0,94,$,"5600 National Tpke, Louisville, KY 40214"
616,The Chef's Table,0.0,0,,"9448 Norton Commons Blvd, Prospect, KY 40059"
617,Aji Sushi and Asian Cuisine,4.0,98,$$,"5610 Outer Lp, Louisville, KY 40219"
618,Hitching Post Inn,4.5,7,$,"7314 Fegenbush Ln, Louisville, KY 40228"
619,El Sinaloense Mexican Restaurant,4.0,4,,"5520 Fern Valley Rd, Ste 115, Louisville, KY 40228"
620,Bruegger's Bagels,3.5,105,$,"119 Breckenridge Ln, Louisville, KY 40207"
621,Pizza Place,3.5,72,$$,"2931 Richland Ave, Louisville, KY 40220"
622,Shreeji Indian Vegetarian Street Food,4.5,150,$$,"1987 S Hurstbourne Pkwy, Louisville, KY 40299"
623,Bravo! Italian Kitchen,3.5,144,$$,"206 Bullitt Ln, Louisville, KY 40222"
624,Dawg On It,5.0,1,,"Louisville, KY 40202"
625,Southern Express Soul Food,4.0,37,$,"418 W Oak St, Louisville, KY 40203"
626,Quills Coffee ,4.5,155,$,"802 E Main St, Louisville, KY 40206"
627,Con Huevos,4.0,40,,"2125 S Hurstbourne Pkwy, Louisville, KY 40220"
628,The Granville Pub,3.5,104,$,"1601 S 3rd St, Louisville, KY 40208"
629,Taj Palace Indian Restaurant,4.5,202,$$,"2929 Goose Creek Rd, Louisville, KY 40241"
630,Gordon Biersch,3.0,472,$$,"400 S 4th St, Louisville, KY 40202"
631,Annie May's Sweet Cafe,4.5,89,$,"3110 Frankfort Ave, Louisville, KY 40206"
632,Kyushu Japanese Steakhouse,3.5,153,$$,"1850 S Hurstbourne Pkwy, Ste 166, Louisville, KY 40220"
633,Tacos El Tio Martin,5.0,3,,"Louisville, KY 40214"
634,Santa Fe Grill,4.0,118,$,"3000 S 3rd St, Louisville, KY 40208"
635,Starving Artist Cafe & Deli,4.5,71,$,"8034 New La Grange Rd, Louisville, KY 40222"
636,Jersey Mike's Subs,4.0,16,,"3013 Poplar Level Rd, Louisville, KY 40217"
637,Misawa Sushi Bar,4.5,121,$$,"7931 Bardstown Rd, Louisville, KY 40291"
638,Fante's Coffee,4.5,207,$,"2501 Grinstead Dr, Louisville, KY 40206"
639,Parlour Pizza,4.0,23,,"3910 Ruckriegel Pkwy, Jeffersontown, KY 40299"
